Role,DyadID,Site,Current_Color,Current pain,Condition,Trials,Counterbalance,Temperature,Condition_new,Experimenter,Block,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
2,44,4,1,46,Thermedol,7,2,0,1,2,2,0.036364824,0.053859884,0.034694869,0.023579392,0.015216696,0.003780734,-0.008033057,-0.016640864,-0.024541756,-0.029157577,-0.027214452,-0.033985072,-0.044685774,-0.053070761,-0.059337284,-0.012711608
2,44,1,1,46,Thermedol,4,2,0,1,2,2,0.029426277,0.01979596,0.015276047,0.009160262,0.006179449,0.004684906,-0.000483155,-0.005816761,-0.009752603,-0.014698457,-0.015575269,0.003074732,0.002182642,-0.002487416,0.012352953,0.007864286
2,44,2,1,46,Thermedol,5,2,0,1,2,2,-0.017545841,-0.018789176,-0.023145122,-0.026741827,-0.029659204,-0.032994479,-0.034617078,-0.036980412,-0.039682624,-0.042912787,-0.045656767,-0.04973435,-0.052988447,-0.057262477,-0.062525205,-0.066540532
2,44,3,1,46,Thermedol,6,2,0,1,2,2,-0.028688318,-0.035928076,-0.041646813,-0.048274942,-0.050301223,-0.047294432,-0.054402445,-0.061334128,-0.057163306,-0.059047956,-0.047520868,-0.012348869,-0.002502432,0.033197107,0.042098301,0.015443976
2,44,4,1,46,Thermedol,8,2,0,1,2,2,0.016906563,0.012512528,0.018423885,0.012668614,0.004791438,0.003039693,0.003868417,-0.000682053,-0.008780673,-0.017850807,-0.021456227,-0.026984174,-0.033936665,-0.040057316,-0.045158455,-0.050798457
2,47,2,1,46,Thermedol,1,1,0,1,2,1,-0.024865721,-0.022401133,-0.042467987,-0.065866918,-0.04343781,0.166305324,0.379966286,0.491333937,0.482330332,0.415628014,0.332253924,0.259694963,0.210950083,0.169670277,0.129110063,0.089640326
2,47,4,1,46,Thermedol,3,1,0,1,2,1,-0.287157621,-0.315136395,-0.342546529,-0.29218626,-0.0539834,0.157130374,0.2630873,0.32799783,0.352164977,0.319911782,0.256722651,0.194066866,0.189384334,0.201565139,0.188648276,0.161597808
2,47,1,1,46,Thermedol,5,1,0,1,2,1,-0.097698632,-0.062519905,-0.048102811,-0.04468524,0.004519451,0.067444219,0.087437115,0.077374664,0.056710239,0.039312515,0.019773486,-0.000461813,-0.017756341,0.025572574,0.095275138,0.127293285
2,47,3,1,46,Thermedol,6,1,0,1,2,1,-0.07893964,-0.093441646,-0.109793233,-0.121851677,-0.072066125,0.081819499,0.187037209,0.221097345,0.2074604,0.174973319,0.137302075,0.103805783,0.076875196,0.055161407,0.035992416,0.020083173
2,47,2,1,46,Thermedol,2,1,0,1,2,1,-0.086568833,-0.099219407,-0.113166019,-0.129114213,-0.142163043,-0.124157161,-0.091123368,-0.078040459,-0.079896874,-0.082568032,-0.083936776,-0.096375475,-0.115637351,-0.138399011,-0.160771472,-0.181707087
2,47,4,1,46,Thermedol,4,1,0,1,2,1,0.162013637,0.136544184,0.114228093,0.097680385,0.098617289,0.113748277,0.117920947,0.111425318,0.100671495,0.087111421,0.074163481,0.062211919,0.051710626,0.03980675,0.028267701,0.017569936
2,47,3,1,46,Thermedol,7,1,0,1,2,1,-0.067393325,-0.079194972,-0.090059759,-0.100001651,-0.080375134,-0.038730714,-0.012503834,0.017292072,0.037527377,0.039229995,0.030060189,0.018334817,0.004290742,-0.009244631,-0.02000285,-0.031388839
2,47,1,1,46,Thermedol,8,1,0,1,2,1,-0.103941829,-0.113482536,-0.123364215,-0.132183599,-0.116443157,-0.038426581,0.036920634,0.079424884,0.089901817,0.076695652,0.054041795,0.032075946,0.012200789,-0.004832781,-0.019585,-0.031236383
2,47,2,0,46,Vaseline,1,1,0,0,2,2,-0.132736105,-0.052430004,0.010170229,0.040635097,0.0759316,0.152267352,0.206496586,0.226580342,0.222596915,0.204593127,0.181396286,0.158499319,0.139551789,0.125849999,0.11290373,0.101905606
2,47,4,0,46,Vaseline,3,1,0,0,2,2,0.031998688,0.025701566,0.019972694,0.012739282,0.00749958,0.004996792,0.016171527,0.029433432,0.037363993,0.039681197,0.043368867,0.05220383,0.057481623,0.05862841,0.055671722,0.049979045
2,47,1,0,46,Vaseline,5,1,0,0,2,2,-0.013491617,-0.016799646,-0.020758177,-0.019896063,-0.008072954,0.001265861,0.006260518,0.007898112,0.007244819,0.00413794,0.001487241,-0.001671661,-0.004384419,-0.006787361,-0.008997496,-0.011553383
2,47,3,0,46,Vaseline,6,1,0,0,2,2,-0.006624102,-0.005641913,-0.006790911,-0.009752199,-0.009811806,-0.002884063,0.003300364,0.005989996,0.007826527,0.007327962,0.004916727,0.004429184,0.002529179,0.001059181,-0.000831481,-0.00042988
2,47,2,0,46,Vaseline,2,1,0,0,2,2,-0.001016377,-0.002361674,-0.006257942,-0.00560391,-0.006432782,-0.008434625,-0.009863374,-0.010544335,-0.011716536,-0.010400929,-0.011245908,-0.012377012,-0.01461498,-0.016747247,-0.018788959,-0.019416991
2,47,4,0,46,Vaseline,4,1,0,0,2,2,-0.025638382,-0.027228083,-0.028642041,-0.030496574,-0.028257327,-0.020528605,-0.013531585,-0.006974361,-0.003744424,-0.001884358,-0.002437701,-0.002650777,-0.003258056,-0.00414179,-0.005516711,-0.006515397
2,47,3,0,46,Vaseline,7,1,0,0,2,2,-0.007271415,-0.007502056,-0.008326767,-0.008396936,-0.008485487,-0.008514126,-0.009084445,-0.009603578,-0.009310928,-0.008189816,-0.008963807,-0.01008835,-0.011550307,-0.012679951,-0.013451847,-0.014530228
2,47,1,0,46,Vaseline,8,1,0,0,2,2,-0.013703065,-0.017071692,-0.018623668,-0.019893395,-0.020832465,-0.022291649,-0.023432178,-0.024681452,-0.024962208,-0.025066946,-0.024789789,-0.024574145,-0.024702954,-0.025420381,-0.025834269,-0.02436122
